Id,RoofStyle__3,LotShape__1,Neighborhood__5,Exterior2nd__14,Neighborhood__6,Neighborhood__11,RoofStyle__2,GarageType__4,MoSold__7,Condition1__7,Neighborhood__7,Exterior2nd__13,Foundation__3,Electrical__3,Neighborhood__8,SaleType__2,HouseStyle__4,MSSubClass__1,Exterior2nd__4,Fence__1,MSSubClass__4,Neighborhood__17,Neighborhood__21,Condition1__6,Exterior1st__5,LotShape__2,BldgType__1,LotConfig__4,Exterior2nd__7,Neighborhood__1,MoSold__4,MSSubClass__11,LotConfig__2,BsmtFinType1__6,SaleType__4,Exterior1st__9,BldgType__3,Neighborhood__22,Electrical__1,Condition1__2,MSZoning__4,GarageType__5,Neighborhood__9,LotShape__3,MoSold__1,BsmtFinType1__5,Neighborhood__16,BsmtFinType1__3,Condition1__1,Exterior1st__3,Exterior1st__11,HouseStyle__1,Condition1__4,BsmtFinType1__4,Condition1__5,Neighborhood__15,MSSubClass__10,GarageType__3,GarageFinish__1,MasVnrType__1,Neighborhood__3,MasVnrType__3,Exterior1st__1,Foundation__4,MSSubClass__3,Neighborhood__12,SaleCondition__3,MSSubClass__8,Fence__2,Condition1__3,MSSubClass__14,MoSold__2,Exterior1st__2,SaleType__6,SaleType__7,Exterior2nd__8,Neighborhood__13,Exterior2nd__12,Electrical__2,RoofStyle__1,MoSold__5,SaleType__3,Neighborhood__18,GarageType__2,MoSold__11,SaleCondition__2,Exterior1st__6,GarageFinish__3,HouseStyle__5,Exterior2nd__1,HouseStyle__2,SaleType__5,Neighborhood__20,GarageFinish__2,Exterior2nd__2,MoSold__6,Foundation__1,LotConfig__3,MoSold__10,MSSubClass__7,BsmtFinType1__1,Exterior1st__4,Foundation__2,MSSubClass__9,HouseStyle__6,Exterior2nd__3,Exterior2nd__11,Exterior2nd__10,SaleCondition__1,MSSubClass__12,BsmtFinType1__2,HouseStyle__3,Exterior2nd__6,MSZoning__1,MasVnrType__2,Exterior1st__8,Neighborhood__19,MoSold__8,MSZoning__2,Exterior1st__7,MSSubClass__5,Exterior2nd__5,MoSold__3,MasVnrType__4,SaleCondition__4,MSZoning__3,BldgType__4,MSSubClass__6,GarageType__1,Neighborhood__10,MoSold__9,Neighborhood__4,Exterior2nd__9,LotConfig__1,Neighborhood__14,MSSubClass__15,BldgType__2,SaleType__1,SalePrice,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,3.008661082905298,-0.6950929749641107,0.3756593208505432,-0.449272408520176,-1.1828586574886495,-0.43768123171501827,0.40803015367471546,0.07754929762391868,0.32119247228240017,-0.4728564577767973,-0.47073064232452644,0.35635193605701515,0.48444705244029657,0.39245994166951154,0.12396467380252679,0.2375392393440602,-0.18452582261024333
2304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,3.161649536916784,-0.6630721629448404,0.3968201230661572,-0.2760857213894328,-0.7903799750569556,-0.40726100618840444,0.5690974951072597,1.2745447471562712,0.8457514927270436,-0.6298727089459338,-0.8729353942148229,-0.2768361712963642,-0.7067543265973413,1.1191921295671652,0.7576672543003976,0.3197827660248551,0.5707494701352367
2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.522878403030671,-3.242337235341359,0.74689394700442,-0.5955389116607035,0.7832295540571957,0.343294412605787,0.70520332412144,-1.4272286629138788,-0.06943196783784131,0.6748970893681677,0.7194752035731952,0.4191771019714777,0.05314236867749469,-0.3150422609479433,0.10219219234465463,0.17500635995197017,0.6686763926258587
2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.5228991681881374,-3.242282625867311,0.7468923268972236,-0.5954891705168609,0.7833370131622471,0.3432987324347057,0.7051956606736378,-1.4271258216952982,-0.0693715209811415,0.67495169638505,0.7194645818276425,0.41929094896748825,0.053263817362406395,-0.31500770936629197,0.10221448585441453,0.17499453519798064,0.6686561209551123
2307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.031985389913013,-2.2528211527238855,0.6366396719759329,-0.4404298333764882,0.3126584390574106,0.022476952733588646,0.5709342238981762,-1.1394793677377832,-0.07840093335475368,0.4595768169687983,0.9326054057973092,0.5106994647452974,0.48118164425072824,-0.778015575875067,-0.39849570171407067,-0.11215886035252244,0.3614251461645335
2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.543644433840333,-2.4825573387069433,-0.3311238925072667,-0.7804973648445266,0.166832171856865,-1.4743535683356201,0.8122071513167444,-0.47191986533324504,-2.4873268378306412,1.6566191460944946,-0.2986735462988092,0.03169211469278593,0.18022608369809223,-0.0539996385847642,0.656026983982491,0.604365379423674,0.05247309126805369
2309,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4.287204803132283,-2.439555995946516,0.5285811015852961,-1.4569532196821493,-0.12643015256921197,0.6272040558872564,0.9027424612977106,-1.4857306259400946,-0.4159700321048781,0.44401622212392794,-0.8991441061498907,0.8530806837454882,0.6131114728870324,0.6367051209777922,-0.35180904713357053,-0.18322831498699949,-1.063599089268778
2310,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.8462418084011738,-2.2536875646491987,0.3878800135540778,-0.8689406965207724,-0.41334195244069744,0.39331543883626136,0.9910719830929144,-0.8137833207705991,-0.05475352668781781,0.7496028681818432,-0.7554483747113631,0.5528573732363251,0.03824591361225061,0.05674879258114539,-0.2697797207438813,-0.12090317068745028,-0.07572353048418684
2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,2.006381513774966,-1.9886150722799278,0.44157541756617197,-0.8007937380352037,-0.6341485072461421,0.24726082103845898,0.7354594959470606,-1.1534328888023884,-0.26948940108748615,0.6014266966215145,-0.47796854690252444,0.7735052250806275,0.02199931982681313,-0.12891005766771063,-0.5684134759212173,-0.1295268256478924,0.4169877838570705
2312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1.4766336425282662,-1.5274785522111847,0.3338993155604871,-0.19973260453674152,-1.1937376648147606,-0.8221554392683329,0.21226491281805673,1.162300451857398,0.9521772730168201,0.2882210505882943,-0.08262538189318452,0.9184904430191229,0.6141041260760752,0.3399150839828937,-0.08114744538872579,-0.14247663642720457,-0.02863618954029817
2313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1.3865965146166699,-1.5063430543951373,0.22744056868650872,-0.46218261790738,-0.7780747031526996,-0.14501018226678353,0.7234427451833769,0.5426217173952654,0.5254510190685022,1.1113277093302725,-0.39836032622677026,0.6304825514742912,-0.251227425806653,-0.35180431416972485,-0.8129860591519825,-0.40125393119853087,-0.15389945909407182
2314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.5491702909038181,-1.760626177679641,0.2938602385993009,-0.056915408700709026,-1.0939955595870703,-0.6707095101713494,0.43203032238986533,0.9005002284832638,0.8099537272626195,0.11377947247322076,-0.3446533576054104,0.5232106909807921,0.6795304455877001,-0.012184135906318342,-0.16693637873642503,-0.3252036124972445,-0.07539810859416318
2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,,1.4491369409650479,-1.4278133382664742,0.2270002726763004,-0.5354241056035839,-1.047172130803236,-0.22257654201581883,0.7361502545489504,0.48565665151023224,0.4656559142327737,1.0669446064930033,-0.2921545721271017,0.5419822604777025,-0.2930428826403286,-0.39465969036007603,-0.8163119969345957,-0.43895720587705356,-0.13700763042059694
2316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.012634857781989,-1.323073115155716,0.2599024060462051,-0.41652786556335136,-0.9682058739556328,-0.32362820472635717,0.43797334758708456,0.3885210083308514,0.4865269177181937,1.1523119472222578,-0.07882604314605633,0.8759871028120251,-0.31207966534619774,-0.1205931653823789,-0.8885220419609493,-0.4109943554532258,0.5253007305399474
2317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,1.2935360015060144,-1.2708240986046495,0.4969775635011403,0.5534726863449815,0.06922852670110459,-0.9257889091458904,0.10543102667652152,1.3471704257328911,1.0804542630638796,-0.2681912119214783,0.9031480823899064,-0.28153132985745516,0.029414433986760267,-0.6808285139304109,-0.3362870055238665,-0.11898759781964544,0.18516670753293193
2318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1.3747218365119194,-2.0295133354555626,0.4949805342592306,-0.03597926136895123,-0.32580688452520434,-0.8123287813558194,0.2957227065841152,0.857004184946582,0.8862793842223271,-0.30632264199347864,0.8573623775977598,-0.382637599212263,0.10644152586350884,-0.574110873889532,-0.0902754208553715,0.011643056961132037,-0.4940768681469785
2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,1.290509258300438,-1.839089135800344,0.27606855408139347,-0.47869774506595847,-1.5203156267392866,-0.7110325971129293,0.40830880855777046,0.7420411974464997,0.7038996046499396,0.06349389907343311,-0.27747809720912225,0.21015371299872784,0.16959440433515366,0.04793969146825382,-0.28018251761407714,-0.12791058066293287,-0.5536606190851158
2320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.1023045805571319,-1.9959221359071326,-0.20244354554752592,-0.6919148870074191,-1.1201791134136856,-0.5244573780965891,0.5078352213782945,0.6819546331827878,0.8042159339631233,0.02447171691956309,-0.45552261466606697,-0.22624358518596946,0.3229925815434812,0.3934108569832377,-0.10113391019123064,-0.012362132618087905,-0.3964882004630352
2321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.9231486372504207,-1.944758977108408,0.615840023287875,-0.004849784921911879,0.3926758427176276,-0.7961330174875335,-0.46860431522669804,-1.5886076781358864,0.6090681392733465,0.3498451049409353,1.304394734456345,-0.6827147979054133,-0.30506151281052857,-0.03911728359859159,0.9424847557808842,0.4408608844907485,0.3699796914496562
2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.5393290248323388,-2.604080252086619,0.4956766166986142,-0.5838132419343877,0.2268506618773625,0.047472408813784686,0.8150711321950542,-0.4902854545477887,0.3013552866833082,0.9578769071321647,0.7743466380300966,-0.2975872556783959,-0.45667779184136353,-0.6637955948087947,-0.22391768220923255,0.006906210564041831,-0.33809202481406453
2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1.1684420443602088,-3.051918225645485,0.6580615236798714,0.23056061243376835,1.1963364189568586,-0.6543792607123095,0.11031130307516779,0.8089328318682176,1.141098650151191,0.13232640386432779,1.4067033364105697,0.015899100963693548,0.5669910335308626,-0.36575794359171737,0.12554836396249588,0.039212484298851075,-0.29162830125833544
2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1.7574222875215548,-1.1836566419640349,0.16481746075443504,-0.2830567611363159,-0.7920668286086905,-0.3772569935810075,0.5468309148105854,1.1103255116054584,0.6635890834353044,0.8996219662323229,-0.43715645141148407,0.41843356635965034,-0.5555251924487583,-0.5566166762015691,-1.5533509916875683,-0.8096929844601786,-0.04645592302424945
2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.453591330251743,-1.3586379502766908,0.4243356857692479,-0.3096848108564122,0.15043777763408497,-0.19999054379345127,0.6553623318869675,0.08616096049740343,0.5156647217441819,1.0176902534558938,1.002672502722594,0.022936634506562397,-0.1475928203990418,-0.4954952753788479,-0.04882789961194434,-0.014571952193047868,-0.1638931861929461
2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1.0503859799602435,-1.6384161170568046,0.1251098224599059,0.06299355307784779,-0.875266607933558,-0.904271546775499,-0.30181663928810554,0.20545045055732986,1.1157727338383314,0.8560380919165326,-0.8686895419135571,0.3322810261495635,0.016153632774214916,-0.20704277614546115,-0.5527374443454441,-0.42924973738656963,-0.7305869970157203
2327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.438728733940763,-0.06385743121004914,0.08341942226821747,-0.6832057843486574,-1.7674218322503497,-0.4055205715783292,0.7849463464955694,0.33396160577096917,0.28988106009776915,1.0190907284009414,-0.015299876092937698,0.24873121856798255,-0.2350590129117201,-0.4699938631910853,-0.5924456856956253,-0.3453139022276954,-0.49130818016910344
2328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.474641812846723,0.05798412399684231,0.07511102897593015,-0.664534209481757,-1.7173727802723573,-0.3994517848223442,0.7868135444335854,0.39821748618409464,0.32737177456590394,1.0937024618184494,-0.005423340283381596,0.2710899618191292,-0.24985109846624268,-0.42571291562039215,-0.5227671317272948,-0.3040217772619124,-0.5061421729539746
2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.9663630389007672,-0.39763522907161014,0.289262963140499,0.6969363933595658,-1.2965834182071825,-1.2938796575745823,-0.7390231357837904,-0.2753763136339213,0.798162510391162,0.9039424842172087,-0.10424818171679084,0.7912252936686329,-0.16197461683594735,-0.42703314484877136,-0.49995155851649653,-0.3619143745821486,1.2088402550449067
2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.6213196975603119,-0.4409809727520315,0.27371305299293275,0.6215793710210639,-1.1518188483831906,-1.1012583487718313,-0.44949467272858484,-0.18037800979316287,0.8164201842337364,0.7990954153452399,-0.41031290627449246,0.5174390738528858,-0.1773768954344477,-0.4859804527992993,-0.23218716783183874,-0.27146353123713163,0.758357014551903
2331,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,5.9840192108717245,2.1664463069401076,0.42607444486118706,0.7468237716044525,0.7369617675770648,-0.5072785236416736,-0.5146027524261524,-1.4603734763142806,0.30788788087865054,-0.9439698301466475,-0.6273266456554613,-0.5776086718198771,-0.17351237699301644,-0.5082190687616919,0.20356882107238464,0.030414049478897927,0.7237198624810649
