Id,GrLivArea,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,YrSold,SalePrice,RoofStyle__1,RoofStyle__2,RoofStyle__3,RoofStyle__4,GarageFinish__1,GarageFinish__2,GarageFinish__3,SaleType__1,SaleType__2,SaleType__3,SaleType__4,SaleType__5,SaleType__6,SaleType__7,BldgType__1,BldgType__2,BldgType__3,MasVnrType__1,MasVnrType__2,MasVnrType__3,MasVnrType__4,MoSold__1,MoSold__2,MoSold__3,MoSold__4,MoSold__5,MoSold__6,MoSold__7,MoSold__8,MoSold__9,MoSold__10,MoSold__11,GarageType__1,GarageType__2,GarageType__3,GarageType__4,GarageType__5,GarageType__6,LotConfig__1,LotConfig__2,LotConfig__3,LotConfig__4,Exterior2nd__1,Exterior2nd__2,Exterior2nd__3,Exterior2nd__4,Exterior2nd__5,Exterior2nd__6,Exterior2nd__7,Exterior2nd__8,Exterior2nd__9,Exterior2nd__10,Exterior2nd__11,Exterior2nd__12,Exterior2nd__13,Exterior2nd__14,Fence__1,Fence__2,Fence__3,LotShape__1,LotShape__2,LotShape__3,SaleCondition__1,SaleCondition__2,SaleCondition__3,SaleCondition__4,Foundation__1,Foundation__2,Foundation__3,Foundation__4,Foundation__5,HouseStyle__1,HouseStyle__2,HouseStyle__3,HouseStyle__4,HouseStyle__5,HouseStyle__6,Neighborhood__1,Neighborhood__2,Neighborhood__3,Neighborhood__4,Neighborhood__5,Neighborhood__6,Neighborhood__7,Neighborhood__8,Neighborhood__9,Neighborhood__10,Neighborhood__11,Neighborhood__13,Neighborhood__14,Neighborhood__15,Neighborhood__16,Neighborhood__18,Neighborhood__20,Neighborhood__21,Neighborhood__22,Neighborhood__23,BsmtFinType1__1,BsmtFinType1__2,BsmtFinType1__3,BsmtFinType1__4,BsmtFinType1__5,BsmtFinType1__6,Exterior1st__1,Exterior1st__2,Exterior1st__3,Exterior1st__4,Exterior1st__5,Exterior1st__6,Exterior1st__7,Exterior1st__8,Exterior1st__9,Exterior1st__10,Exterior1st__11,Exterior1st__12,Electrical__1,Electrical__2,Electrical__3,Condition1__1,Condition1__2,Condition1__3,Condition1__4,Condition1__5,Condition1__6,Condition1__7,Condition1__8,MSZoning__1,MSZoning__2,MSZoning__3,MSZoning__4,MSSubClass__1,MSSubClass__2,MSSubClass__3,MSSubClass__4,MSSubClass__5,MSSubClass__6,MSSubClass__7,MSSubClass__8,MSSubClass__9,MSSubClass__10,MSSubClass__11,MSSubClass__12,MSSubClass__13,MSSubClass__14
13,-1.237839326641654,0.3073977490846015,1.021316372698772,-0.7088537648742979,0.35144262859288555,-0.2575055855833329,-1.0220123145555329,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.16653540710939752,-1.130786486125117,-0.5392945586511707,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,-1.047334162167881,-0.7002871898924146,-1.6097146378634202,-0.8511082254158157,-0.8763701364780554,-0.6277957933560242,-0.931882899526961,-0.4431746187536079,0.2863951956610853,0.2836329944327664,0.12018809349574755,11.87757552297847,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14,0.30761033188875736,1.5066857482426366,0.41070747184931816,0.9254106076537328,-0.5513116922112486,1.2243295710673456,1.1283195294498487,1.7500650046835715,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,1.4906008540400495,1.571805736449711,0.9430332582401921,1.5081196003684911,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,0.29497702668652337,0.9486448560751894,0.6161616349029561,0.811426330661702,1.3951812572730644,1.2084024971059677,1.9491291180945602,2.1449752817791485,0.2863951956610853,0.2836329944327664,-0.6364364329148839,12.540761149388421,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.33234390815562265,0.42732654900040495,0.4813651512222256,0.10827842138971756,-0.5513116922112486,-0.3248617290674547,-1.1175826187335498,1.0352712294805837,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,0.851977187312692,-1.130786486125117,0.660307208059662,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,1.2890161435693042,-1.047334162167881,-0.7002871898924146,-0.8677558802746281,0.811426330661702,0.25940556039750445,-0.7112593520133874,-0.931882899526961,-0.4431746187536079,0.2863951956610853,0.2836329944327664,0.12018809349574755,11.964007453736913,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,-0.9935414424753348,0.42732654900040495,0.5659961776352975,0.10827842138971756,1.2541969493970198,0.01191898835315407,-0.6397310978434649,0.7919371783476516,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,0.10825391455286712,0.9430332582401921,-0.21564833420132726,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,-1.047334162167881,-0.7002871898924146,-0.8677558802746281,0.811426330661702,0.8272934088352843,-0.29394155872657113,0.5086231092837995,0.2356843715500659,0.2863951956610853,0.2836329944327664,1.6334371463170103,11.91170829631447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,-0.21816120142571246,0.3673621490425032,0.4473545518225799,-1.5259859511383134,-0.5513116922112486,-0.08911522687302856,-0.7830865541104904,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-4.061151861073848,-5.208210757655096,-1.5447288180135708,-2.8905339001092383,-1.130786486125117,0.8115766390525236,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,-1.047334162167881,-0.7002871898924146,-0.12579712268583607,-0.8511082254158157,-0.8763701364780554,-0.419136896712616,0.5086231092837995,0.42661346257297417,0.2863951956610853,0.2836329944327664,-1.3930609593255154,11.407576060361786,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,-0.7014461461895182,0.007575749295092717,1.2129885104006517,-0.7088537648742979,-0.5513116922112486,1.1569734275832235,0.9849640731828232,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,0.4368063643664444,0.9430332582401921,0.17131997764087686,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,1.2890161435693042,0.29497702668652337,0.9486448560751894,-0.12579712268583607,-0.8511082254158157,-0.8763701364780554,1.1249389384486044,0.5086231092837995,0.7448286142778212,0.2863951956610853,0.2836329944327664,0.12018809349574755,11.976665770490769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,-0.10397849469580238,0.2474333491266997,-0.4044923215127332,-0.7088537648742979,0.35144262859288555,-0.3922178725515764,-0.8786568582885075,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,0.18292492587413467,-1.130786486125117,0.9628460700453852,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,-0.7002871898924146,-0.12579712268583607,-0.8511082254158157,-0.8763701364780554,-0.7947229106707507,-0.931882899526961,-0.7507825987349601,0.2863951956610853,0.2836329944327664,0.8768126199063789,11.842236406331557,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,-0.7173786168960172,-0.5321038503260229,-0.43375725587987024,0.9254106076537328,1.2541969493970198,-1.335203881329281,-1.595434139623635,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.9879165316433408,0.9430332582401921,0.15021261517675666,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,0.9486448560751894,-0.12579712268583607,0.811426330661702,1.3951812572730644,-1.9632127318738364,-0.931882899526961,-0.8250328007994244,0.2863951956610853,0.2836329944327664,-0.6364364329148839,11.84510995088398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,-0.8448383825480099,-1.3116410497787458,-1.2840222408710138,-0.7088537648742979,1.2541969493970198,0.21398741880551933,-0.3530201853094142,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,0.2157801708554924,-1.130786486125117,-0.018646284536205145,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,-0.7002871898924146,-0.12579712268583607,0.811426330661702,0.8272934088352843,-0.04355088275448134,0.5086231092837995,0.7236142708308314,0.2863951956610853,0.2836329944327664,-0.6364364329148839,11.774527900858464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,-0.8448383825480099,0.3073977490846015,-0.22362975416267916,-0.7088537648742979,2.1569512702011537,-0.05543715513096768,0.8416086169157978,-0.5768168592750915,-0.626310254923413,2.6175599727179484,-0.477782571891041,0.13485938353624233,0.4788242966888426,0.27551697991250645,0.9430332582401921,-0.018646284536205145,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,0.9486448560751894,-0.12579712268583607,0.811426330661702,0.8272934088352843,-0.3774051173839344,-0.931882899526961,-0.8780686594168989,0.2863951956610853,0.2836329944327664,1.6334371463170103,11.944714374881176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,0.589083981036908,2.646009347442769,1.3540402210891047,1.7425427939177485,-0.5513116922112486,1.2580076428094065,1.1283195294498487,4.289864163383552,1.3502273028219047,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,1.7868582490549618,0.9430332582401921,1.8810163372346151,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,0.29497702668652337,0.9486448560751894,0.6161616349029561,0.811426330661702,1.3951812572730644,1.2501342764346492,1.9491291180945602,2.410154574866521,0.2863951956610853,0.2836329944327664,0.8768126199063789,12.454107814022276,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-1.2697042680546522,-0.3522106504523178,-0.4994056221629074,-0.7088537648742979,1.2541969493970198,-0.6279643747460025,0.7938234648267893,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,0.4788242966888426,-0.20237749254360596,-1.130786486125117,-0.5815092835794111,-0.8000515298126518,-0.7818702147698637,3.7669826048705732,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,0.9486448560751894,-0.8677558802746281,-0.8511082254158157,-0.8763701364780554,1.166670717777286,0.5086231092837995,0.7448286142778212,0.2863951956610853,0.2836329944327664,1.6334371463170103,11.811554895830454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0.8652468066162254,1.9264365479479488,0.6284807672299956,1.7425427939177485,-0.5513116922112486,1.2580076428094065,1.1761046815388572,0.9440209603057342,1.3502273028219047,-0.22456278586320144,1.9111302875641647,0.13485938353624233,-0.5329522606623641,2.1990422315483587,0.9430332582401921,2.2468772866126994,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,0.29497702668652337,0.9486448560751894,0.6161616349029561,0.811426330661702,1.3951812572730644,1.2918660557633308,1.9491291180945602,1.7843314431803217,0.2863951956610853,0.2836329944327664,1.6334371463170103,12.631343648903036,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.589083981036908,-1.1317478499050406,1.9053283090321995,-0.7088537648742979,0.35144262859288555,-0.4258959442936373,0.6504680085597639,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,2.502377411391256,1.5419373319212042,-1.130786486125117,1.8810163372346151,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,-1.047334162167881,-0.7002871898924146,-0.12579712268583607,2.47396088673922,1.3951812572730644,-0.8364546899994324,-0.931882899526961,-0.6181929521912738,0.2863951956610853,0.2836329944327664,-1.3930609593255154,12.242891437918384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-0.1623975539529657,-0.9518546500313352,-0.15666314759283406,-1.5259859511383134,-1.4540660130153829,-1.6719845987498898,-1.595434139623635,-0.5768168592750915,-0.626310254923413,-3.066685544444351,-0.477782571891041,0.13485938353624233,-0.5329522606623641,-0.9520744462091322,-1.130786486125117,-1.4645006133284404,0.9334343882741496,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,-0.7240360600768456,0.29497702668652337,-0.7002871898924146,-0.12579712268583607,-0.8511082254158157,-0.8763701364780554,-2.380530525160653,-0.931882899526961,-0.984140376651848,0.2863951956610853,-1.036727496892181,0.12018809349574755,10.59665973278358,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,-0.3987292027660355,0.3073977490846015,-0.14506263306892386,-0.7088537648742979,0.35144262859288555,-0.12279329861508945,1.0805343773608402,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,0.7773061759914245,-0.09387661394246234,0.5723598644591611,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,1.2890161435693042,0.29497702668652337,0.9486448560751894,-0.12579712268583607,-0.8511082254158157,-0.8763701364780554,-0.4608686760412977,-0.931882899526961,-0.8727650735551514,0.2863951956610853,0.2836329944327664,0.12018809349574755,11.914054519303123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,-0.3827967320595364,1.1468993484952257,0.5153757506218714,1.7425427939177485,-0.5513116922112486,1.2580076428094065,1.1283195294498487,-0.5768168592750915,1.3502273028219047,-0.22456278586320144,1.9111302875641647,0.13485938353624233,1.4906008540400495,0.7952272187085286,0.9430332582401921,0.5934672269232814,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,0.29497702668652337,0.9486448560751894,0.6161616349029561,-0.8511082254158157,-0.8763701364780554,1.2501342764346492,0.5086231092837995,0.2568987149970557,0.2863951956610853,0.2836329944327664,0.12018809349574755,12.100161978566868,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,0.8546251594785594,0.2474333491266997,0.3843426661131587,-0.7088537648742979,-0.5513116922112486,-0.3585398008095156,-1.1653677708225585,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,-0.477782571891041,0.13485938353624233,-0.5329522606623641,1.2850690529760438,-0.09387661394246234,2.2328057116366193,-0.8000515298126518,-0.7818702147698637,3.7669826048705732,-0.9235346191025152,1.2890161435693042,1.6372882155409283,0.9486448560751894,-0.12579712268583607,0.811426330661702,1.3951812572730644,-0.7529911313420691,0.5086231092837995,0.06066603811240001,0.2863951956610853,0.2836329944327664,1.6334371463170103,12.016732516077072,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.4855229214446639,-0.3522106504523178,-0.4696133916810472,2.559674980181764,-0.5513116922112486,1.1906514993252848,1.0327492252718318,1.2938136588093239,3.3267648605672218,-0.22456278586320144,1.9111302875641647,0.13485938353624233,-0.5329522606623641,1.7719240467907085,0.9430332582401921,1.7438184812178334,-0.8000515298126518,1.1890266959052078,-0.25135265844614885,0.9913025177738604,-0.7240360600768456,-1.047334162167881,2.597576902042793,-0.12579712268583607,0.811426330661702,1.3951812572730644,1.166670717777286,0.5086231092837995,0.6387568970428722,0.2863951956610853,0.2836329944327664,-0.6364364329148839,12.533579815765734,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,-0.7465881465245989,2.765938147358573,0.4652826197231683,-0.7088537648742979,-0.5513116922112486,0.8201927101626151,0.5548977043817469,-0.5768168592750915,-0.626310254923413,-0.22456278586320144,0.7166738578365618,0.13485938353624233,-0.5329522606623641,0.3860300766679825,0.9430332582401921,0.11151578399253624,-0.8000515298126518,-0.7818702147698637,-0.25135265844614885,-0.9235346191025152,1.2890161435693042,0.29497702668652337,-0.7002871898924146,-0.12579712268583607,-0.8511082254158157,-0.8763701364780554,0.7493529244904696,0.5086231092837995,1.2539728570055766,0.2863951956610853,0.2836329944327664,0.8768126199063789,11.884495917930655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
